Centre ID,Linac Manufacturer,Linac Model,Linac_ID,Date,Measurement Device,OP Dif (%),Recording,Comments
2,Varian,2100CD,15,10/02/2015 18:43,Farmer Chamber in Water,0.691698614,Database,
2,Varian,2100CD,12,11/02/2015 07:55,Linacheck,-0.6,Database,
2,Varian,2100CD,16,11/02/2015 08:14,Linacheck,0.3,Database,
2,Varian,2100CD,17,11/02/2015 08:15,Linacheck,-0.3,Database,
2,Varian,2100CD,15,11/02/2015 08:17,Linacheck,-0.3,Database,
2,Varian,TrueBeam,18,11/02/2015 08:27,Linacheck,0.3,Database,
2,Varian,600,14,11/02/2015 08:27,Linacheck,-0.7,Database,
2,Varian,600,13,11/02/2015 08:27,QA3,-0.73,Database,
2,Varian,2100CD,10,11/02/2015 08:30,Linacheck,-0.35,Database,
2,Varian,TrueBeam,20,11/02/2015 08:35,Linacheck,-0.3,Database,
2,Varian,2100CD,11,11/02/2015 08:37,QA3,1,Database,
2,Varian,TrueBeam,19,11/02/2015 08:38,QA3,-0.01,Database,
2,Varian,TrueBeam,18,12/02/2015 07:58,Linacheck,0.45,Database,
2,Varian,TrueBeam,20,12/02/2015 08:10,Linacheck,0.1,Database,
2,Varian,2100CD,16,12/02/2015 08:17,Linacheck,0.2,Database,
2,Varian,2100CD,11,12/02/2015 08:21,Linacheck,0.5,Database,
2,Varian,2100CD,15,12/02/2015 08:22,Linacheck,-0.05,Database,
2,Varian,2100CD,17,12/02/2015 08:26,QA3,-0.99,Database,
2,Varian,600,13,12/02/2015 08:27,Linacheck,-2,Database,
2,Varian,600,14,12/02/2015 08:28,Linacheck,-0.3,Database,
2,Varian,TrueBeam,19,12/02/2015 08:31,QA3,0.51,Database,
2,Varian,2100CD,12,12/02/2015 08:38,QA3,-0.46,Database,
2,Varian,Edge,9,12/02/2015 09:05,Linacheck,1.2,Database,
2,Varian,TrueBeam,18,13/02/2015 07:43,Linacheck,0.85,Database,
2,Varian,2100CD,11,13/02/2015 07:57,Linacheck,1,Database,
2,Varian,TrueBeam,20,13/02/2015 08:04,Linacheck,0.5,Database,
2,Varian,600,14,13/02/2015 08:20,Linacheck,-0.3,Database,
2,Varian,2100CD,15,13/02/2015 08:21,Linacheck,0,Database,
2,Varian,2100CD,16,13/02/2015 08:22,Linacheck,0.25,Database,
2,Varian,2100CD,17,13/02/2015 08:22,Linacheck,0,Database,
2,Varian,2100CD,12,13/02/2015 08:26,Linacheck,-0.5,Database,
2,Varian,600,13,13/02/2015 08:29,Linacheck,-2.2,Database,
2,Varian,Edge,9,13/02/2015 08:32,Linacheck,1.6,Database,
2,Varian,TrueBeam,19,13/02/2015 08:41,QA3,0.67,Database,
2,Varian,Edge,9,13/02/2015 10:32,Farmer Chamber in Water,2.594967295,Database,
2,Varian,Edge,9,13/02/2015 10:55,Farmer Chamber in Water,0.089233419,Database,
2,Varian,Edge,9,13/02/2015 11:59,Linacheck,0.15,Database,
2,Varian,Edge,9,13/02/2015 12:20,QA3,0,Database,
2,Varian,2100CD,10,13/02/2015 17:05,QA3,0.52,Database,
2,Varian,600,14,14/02/2015 12:47,Linacheck,-0.6,Database,
2,Varian,2100CD,12,16/02/2015 07:46,Linacheck,0.1,Database,
2,Varian,TrueBeam,19,16/02/2015 07:57,Linacheck,1.4,Database,
2,Varian,2100CD,16,16/02/2015 08:21,Linacheck,0.25,Database,
2,Varian,600,14,16/02/2015 08:21,Linacheck,-0.35,Database,
2,Varian,2100CD,10,16/02/2015 08:25,Linacheck,0.1,Database,
2,Varian,2100CD,11,16/02/2015 08:27,Linacheck,0.9,Database,
2,Varian,TrueBeam,20,16/02/2015 08:29,Linacheck,0.25,Database,
2,Varian,2100CD,15,16/02/2015 08:32,Linacheck,-0.1,Database,
2,Varian,TrueBeam,18,16/02/2015 08:32,QA3,-0.98,Database,
2,Varian,2100CD,17,16/02/2015 08:33,QA3,-0.6,Database,
2,Varian,Edge,9,16/02/2015 08:35,Linacheck,0.05,Database,
2,Varian,600,13,16/02/2015 09:09,Linacheck,-2.2,Database,
2,Varian,Edge,9,16/02/2015 09:56,Linacheck,-0.25,Database,
2,Varian,2100CD,12,17/02/2015 07:59,Linacheck,-0.95,Database,
2,Varian,2100CD,15,17/02/2015 08:16,Linacheck,-0.4,Database,
2,Varian,600,14,17/02/2015 08:19,QA3,-0.88,Database,
2,Varian,2100CD,10,17/02/2015 08:20,Linacheck,-0.45,Database,
2,Varian,600,14,17/02/2015 08:20,QA3,-0.88,Database,
2,Varian,600,13,17/02/2015 08:21,Linacheck,-2.2,Database,
2,Varian,2100CD,16,17/02/2015 08:23,QA3,0.23,Database,
2,Varian,TrueBeam,18,17/02/2015 08:25,Linacheck,0.1,Database,
2,Varian,2100CD,17,17/02/2015 08:27,Linacheck,-0.5,Database,
2,Varian,2100CD,11,17/02/2015 08:29,Linacheck,0.55,Database,
2,Varian,TrueBeam,20,17/02/2015 08:38,QA3,-1.18,Database,
2,Varian,TrueBeam,19,17/02/2015 08:38,QA3,0.16,Database,
2,Varian,Edge,9,17/02/2015 09:01,Linacheck,-0.25,Database,
2,Varian,2100CD,16,17/02/2015 19:05,Farmer Chamber in Water,1.103656217,Database,
2,Varian,600,14,18/02/2015 07:49,Linacheck,-0.65,Database,
2,Varian,TrueBeam,18,18/02/2015 07:52,Linacheck,0.3,Database,
2,Varian,Edge,9,18/02/2015 08:14,Machine Performance Check,-0.29,Database,
2,Varian,2100CD,11,18/02/2015 08:27,QA3,1.11,Database,
2,Varian,TrueBeam,20,18/02/2015 08:27,Linacheck,-0.15,Database,
2,Varian,2100CD,12,18/02/2015 08:27,Linacheck,-1.05,Database,
2,Varian,600,13,18/02/2015 08:27,QA3,-0.65,Database,
2,Varian,2100CD,10,18/02/2015 08:29,Linacheck,-0.4,Database,
2,Varian,2100CD,17,18/02/2015 08:29,Linacheck,-0.65,Database,
2,Varian,2100CD,16,18/02/2015 08:32,Linacheck,-0.15,Database,
2,Varian,TrueBeam,19,18/02/2015 08:34,QA3,0.25,Database,
2,Varian,2100CD,15,18/02/2015 08:40,QA3,-0.73,Database,
2,Varian,TrueBeam,20,18/02/2015 08:40,Linacheck,-0.05,Database,
2,Varian,Edge,9,18/02/2015 09:09,Linacheck,-0.35,Database,
2,Varian,Edge,9,19/02/2015 07:41,Machine Performance Check,-0.13,Database,
2,Varian,2100CD,15,19/02/2015 07:55,Linacheck,-0.2,Database,
2,Varian,600,13,19/02/2015 07:59,Linacheck,-2.3,Database,
2,Varian,Edge,9,19/02/2015 08:16,Linacheck,-0.15,Database,
2,Varian,TrueBeam,18,19/02/2015 08:18,Linacheck,0.4,Database,
2,Varian,2100CD,17,19/02/2015 08:19,Linacheck,-0.2,Database,
2,Varian,2100CD,16,19/02/2015 08:21,Linacheck,0.9,Database,
2,Varian,600,14,19/02/2015 08:23,Linacheck,-0.55,Database,
2,Varian,2100CD,10,19/02/2015 08:30,Linacheck,-0.1,Database,
2,Varian,2100CD,11,19/02/2015 08:33,Linacheck,0.95,Database,
2,Varian,TrueBeam,20,19/02/2015 08:36,Linacheck,-0.05,Database,
2,Varian,TrueBeam,19,19/02/2015 08:50,QA3,0.24,Database,
2,Varian,2100CD,16,19/02/2015 17:21,Linacheck,0.45,Database,
2,Varian,600,13,19/02/2015 18:02,Farmer Chamber in Water,-1.249279893,Database,
2,Varian,600,13,19/02/2015 18:03,Linacheck,-2.3,Database,
2,Varian,600,13,19/02/2015 18:10,Linacheck,-0.85,Database,
2,Varian,2100CD,12,19/02/2015 18:28,QA3,-0.22,Database,
2,Varian,TrueBeam,20,20/02/2015 08:09,Linacheck,0.4,Database,
2,Varian,2100CD,17,20/02/2015 08:10,Linacheck,-0.3,Database,
2,Varian,Edge,9,20/02/2015 08:11,Machine Performance Check,-6.25,Database,
2,Varian,2100CD,16,20/02/2015 08:21,Linacheck,0.2,Database,
2,Varian,TrueBeam,18,20/02/2015 08:23,Linacheck,0.6,Database,
2,Varian,600,13,20/02/2015 08:23,Linacheck,-0.7,Database,
2,Varian,2100CD,12,20/02/2015 08:24,Linacheck,-0.5,Database,
2,Varian,Edge,9,20/02/2015 08:25,Machine Performance Check,-0.17,Database,
2,Varian,600,14,20/02/2015 08:28,Linacheck,-0.5,Database,
2,Varian,2100CD,10,20/02/2015 08:29,QA3,0.57,Database,
2,Varian,2100CD,15,20/02/2015 08:30,Linacheck,0.1,Database,
2,Varian,2100CD,11,20/02/2015 08:36,Linacheck,0.8,Database,
2,Varian,TrueBeam,19,20/02/2015 08:40,QA3,0.87,Database,
2,Varian,Edge,9,20/02/2015 09:07,Linacheck,-0.1,Database,
2,Varian,TrueBeam,20,21/02/2015 09:50,Farmer Chamber in Water,0.137837859,Database,
2,Varian,2100CD,11,21/02/2015 13:47,Farmer Chamber in Water,0.952439117,Database,
2,Varian,2100CD,11,21/02/2015 14:19,Farmer Chamber in Water,0.095891407,Database,
2,Varian,2100CD,11,21/02/2015 14:43,Linacheck,0.3,Database,
2,Varian,2100CD,15,23/02/2015 08:03,Linacheck,0.1,Database,
2,Varian,600,13,23/02/2015 08:17,Linacheck,-0.8,Database,
2,Varian,TrueBeam,18,23/02/2015 08:20,QA3,0.4,Database,
2,Varian,2100CD,11,23/02/2015 08:22,Linacheck,0.2,Database,
2,Varian,2100CD,16,23/02/2015 08:25,Linacheck,0.85,Database,
2,Varian,600,14,23/02/2015 08:27,Linacheck,-0.2,Database,
2,Varian,2100CD,12,23/02/2015 08:31,Linacheck,-0.1,Database,
2,Varian,2100CD,17,23/02/2015 08:32,QA3,0.08,Database,
2,Varian,Edge,9,23/02/2015 08:33,Machine Performance Check,0.54,Database,
2,Varian,Edge,9,23/02/2015 08:37,Linacheck,0.45,Database,
2,Varian,TrueBeam,19,23/02/2015 08:39,Linacheck,1.65,Database,
2,Varian,TrueBeam,20,23/02/2015 08:41,Linacheck,0.7,Database,
2,Varian,2100CD,10,23/02/2015 09:20,Linacheck,0.2,Database,
2,Varian,600,13,24/02/2015 07:49,Linacheck,-0.8,Database,
2,Varian,TrueBeam,18,24/02/2015 08:07,Linacheck,0.65,Database,
2,Varian,TrueBeam,20,24/02/2015 08:09,QA3,-0.6,Database,
2,Varian,Edge,9,24/02/2015 08:12,Machine Performance Check,0.42,Database,
2,Varian,Edge,9,24/02/2015 08:17,Machine Performance Check,0.38,Database,
2,Varian,2100CD,10,24/02/2015 08:19,Linacheck,0,Database,
2,Varian,Edge,9,24/02/2015 08:22,Machine Performance Check,0.4,Database,
2,Varian,2100CD,15,24/02/2015 08:22,Linacheck,0.25,Database,
2,Varian,2100CD,12,24/02/2015 08:26,Linacheck,-0.1,Database,
2,Varian,2100CD,11,24/02/2015 08:26,Linacheck,0.05,Database,
2,Varian,2100CD,16,24/02/2015 08:28,QA3,1.06,Database,
2,Varian,600,14,24/02/2015 08:29,QA3,-0.42,Database,
2,Varian,2100CD,17,24/02/2015 08:33,Linacheck,-0.05,Database,
2,Varian,TrueBeam,19,24/02/2015 08:40,QA3,1.18,Database,
2,Varian,Edge,9,24/02/2015 08:48,Linacheck,0,Database,
2,Varian,600,14,25/02/2015 07:51,Linacheck,-0.4,Database,
2,Varian,2100CD,16,25/02/2015 08:08,Linacheck,0.35,Database,
2,Varian,Edge,9,25/02/2015 08:09,Machine Performance Check,0.19,Database,
2,Varian,2100CD,17,25/02/2015 08:13,Linacheck,-0.4,Database,
2,Varian,TrueBeam,18,25/02/2015 08:16,Linacheck,0.7,Database,
2,Varian,2100CD,10,25/02/2015 08:28,Linacheck,-0.2,Database,
2,Varian,TrueBeam,20,25/02/2015 08:30,Linacheck,0.2,Database,
2,Varian,2100CD,12,25/02/2015 08:30,Linacheck,-0.5,Database,
2,Varian,2100CD,11,25/02/2015 08:32,QA3,0.48,Database,
2,Varian,2100CD,15,25/02/2015 08:36,QA3,-0.65,Database,
2,Varian,Edge,9,25/02/2015 08:40,Linacheck,0.35,Database,
2,Varian,TrueBeam,19,25/02/2015 08:43,QA3,0.49,Database,
2,Varian,600,13,25/02/2015 08:48,QA3,-0.59,Database,
2,Varian,600,13,25/02/2015 08:48,QA3,-0.59,Database,
2,Varian,Edge,9,25/02/2015 15:04,Machine Performance Check,0.16,Database,
2,Varian,Edge,9,25/02/2015 15:47,Machine Performance Check,0.02,Database,
2,Varian,Edge,9,25/02/2015 16:11,Machine Performance Check,-0.1,Database,
2,Varian,600,14,25/02/2015 18:04,Farmer Chamber in Water,-0.812301469,Database,
2,Varian,TrueBeam,20,26/02/2015 08:02,Linacheck,0.45,Database,
2,Varian,TrueBeam,18,26/02/2015 08:02,Linacheck,0.9,Database,
2,Varian,2100CD,15,26/02/2015 08:11,Linacheck,-0.05,Database,
2,Varian,2100CD,17,26/02/2015 08:15,Linacheck,0.15,Database,
2,Varian,600,14,26/02/2015 08:16,Linacheck,-0.45,Database,
2,Varian,Edge,9,26/02/2015 08:18,Machine Performance Check,-0.05,Database,
2,Varian,600,13,26/02/2015 08:20,Linacheck,-0.85,Database,
2,Varian,2100CD,16,26/02/2015 08:20,Linacheck,0.95,Database,
2,Varian,2100CD,11,26/02/2015 08:28,Linacheck,0.1,Database,
2,Varian,2100CD,10,26/02/2015 08:35,Linacheck,0.1,Database,
2,Varian,Edge,9,26/02/2015 08:49,Linacheck,0,Database,
2,Varian,TrueBeam,19,26/02/2015 08:50,QA3,0.73,Database,
2,Varian,Edge,9,26/02/2015 09:30,Machine Performance Check,0.05,Database,
2,Varian,2100CD,12,26/02/2015 18:25,QA3,0.2,Database,
2,Varian,2100CD,10,27/02/2015 07:44,QA3,0.66,Database,
2,Varian,2100CD,15,27/02/2015 07:54,Linacheck,0,Database,
2,Varian,2100CD,16,27/02/2015 07:56,Linacheck,0.45,Database,
2,Varian,TrueBeam,18,27/02/2015 08:03,Linacheck,0.4,Database,
2,Varian,TrueBeam,20,27/02/2015 08:07,Linacheck,0.3,Database,
2,Varian,2100CD,12,27/02/2015 08:20,Linacheck,-0.65,Database,
2,Varian,600,14,27/02/2015 08:22,Linacheck,-0.35,Database,
2,Varian,TrueBeam,19,27/02/2015 08:23,QA3,0.63,Database,
2,Varian,600,13,27/02/2015 08:29,Linacheck,-0.7,Database,
2,Varian,Edge,9,27/02/2015 08:32,Machine Performance Check,-0.1,Database,
2,Varian,Edge,9,27/02/2015 08:41,Machine Performance Check,-0.04,Database,
2,Varian,Edge,9,27/02/2015 08:54,Machine Performance Check,-0.1,Database,
2,Varian,2100CD,11,27/02/2015 15:29,QA3,0.69,Database,
2,Varian,TrueBeam,20,28/02/2015 09:53,Machine Performance Check,0.46,Database,
2,Varian,2100CD,12,02/03/2015 08:08,Linacheck,-0.15,Database,
2,Varian,TrueBeam,20,02/03/2015 08:11,Linacheck,0.6,Database,
2,Varian,Edge,9,02/03/2015 08:15,Machine Performance Check,-0.06,Database,
2,Varian,600,13,02/03/2015 08:19,Linacheck,-0.6,Database,
2,Varian,600,14,02/03/2015 08:20,Linacheck,-0.25,Database,
2,Varian,2100CD,10,02/03/2015 08:24,Linacheck,0,Database,
2,Varian,Edge,9,02/03/2015 08:25,Machine Performance Check,-0.22,Database,
2,Varian,TrueBeam,19,02/03/2015 08:26,Linacheck,0.4,Database,
2,Varian,2100CD,15,02/03/2015 08:27,Linacheck,-0.05,Database,
2,Varian,2100CD,16,02/03/2015 08:28,Linacheck,0.5,Database,
2,Varian,2100CD,11,02/03/2015 08:30,Linacheck,0.35,Database,
2,Varian,TrueBeam,18,02/03/2015 08:30,QA3,-0.06,Database,
2,Varian,2100CD,17,02/03/2015 08:31,QA3,-0.1,Database,
2,Varian,Edge,9,02/03/2015 08:44,Machine Performance Check,0.11,Database,
2,Varian,Edge,9,02/03/2015 08:51,Machine Performance Check,-0.01,Database,
2,Varian,Edge,9,02/03/2015 09:17,Linacheck,0.05,Database,
2,Varian,Edge,9,03/03/2015 07:38,Machine Performance Check,0.05,Database,
2,Varian,Edge,9,03/03/2015 08:09,Machine Performance Check,0.04,Database,
2,Varian,2100CD,15,03/03/2015 08:15,Linacheck,0.1,Database,
2,Varian,600,14,03/03/2015 08:20,QA3,-1.07,Database,
2,Varian,2100CD,12,03/03/2015 08:20,Linacheck,-0.4,Database,
2,Varian,TrueBeam,19,03/03/2015 08:29,QA3,0.53,Database,
2,Varian,2100CD,16,03/03/2015 08:30,QA3,1.4,Database,
2,Varian,TrueBeam,18,03/03/2015 08:31,Linacheck,0.6,Database,
2,Varian,2100CD,17,03/03/2015 08:33,Linacheck,-0.2,Database,
2,Varian,2100CD,11,03/03/2015 08:58,Linacheck,-0.2,Database,
2,Varian,TrueBeam,20,03/03/2015 09:00,QA3,-0.94,Database,
2,Varian,2100CD,10,03/03/2015 09:11,Linacheck,-0.2,Database,
2,Varian,Edge,9,03/03/2015 16:14,Linacheck,0.3,Database,
2,Varian,2100CD,17,03/03/2015 19:10,Farmer Chamber in Water,0.546712681,Database,
2,Varian,TrueBeam,20,04/03/2015 08:02,Linacheck,0.3,Database,
2,Varian,Edge,9,04/03/2015 08:04,Machine Performance Check,-0.14,Database,
2,Varian,2100CD,12,04/03/2015 08:20,Linacheck,-0.95,Database,
2,Varian,2100CD,17,04/03/2015 08:21,Linacheck,-0.6,Database,
2,Varian,600,14,04/03/2015 08:23,Linacheck,-0.55,Database,
2,Varian,2100CD,16,04/03/2015 08:27,Linacheck,0.05,Database,
2,Varian,2100CD,11,04/03/2015 08:27,QA3,0.08,Database,
2,Varian,TrueBeam,18,04/03/2015 08:33,Linacheck,0.3,Database,
2,Varian,2100CD,10,04/03/2015 08:33,Linacheck,-0.4,Database,
2,Varian,Edge,9,04/03/2015 08:34,Linacheck,-0.15,Database,
2,Varian,2100CD,15,04/03/2015 08:40,QA3,-0.33,Database,
2,Varian,2100CD,15,04/03/2015 08:41,QA3,-0.33,Database,
2,Varian,TrueBeam,19,04/03/2015 08:42,QA3,0.23,Database,
2,Varian,600,13,04/03/2015 13:17,QA3,-0.42,Database,
2,Varian,600,13,04/03/2015 14:15,Farmer Chamber in Water,-0.655285734,Database,
2,Varian,2100CD,12,04/03/2015 18:34,Farmer Chamber in Water,-1.608558877,Database,
2,Varian,2100CD,10,04/03/2015 19:54,Farmer Chamber in Water,-1.038724062,Database,
2,Varian,2100CD,12,05/03/2015 07:52,QA3,-1.48,Database,
2,Varian,Edge,9,05/03/2015 07:56,Machine Performance Check,-0.31,Database,
2,Varian,2100CD,10,05/03/2015 07:58,Linacheck,-0.7,Database,
2,Varian,600,13,05/03/2015 08:04,Linacheck,-0.7,Database,
2,Varian,Edge,9,05/03/2015 08:24,Linacheck,-0.45,Database,
2,Varian,2100CD,17,05/03/2015 08:26,Linacheck,-0.5,Database,
2,Varian,2100CD,16,05/03/2015 08:27,Linacheck,0.3,Database,
2,Varian,TrueBeam,18,05/03/2015 08:27,Linacheck,0.05,Database,
2,Varian,600,14,05/03/2015 08:31,Linacheck,-0.55,Database,
2,Varian,TrueBeam,20,05/03/2015 08:31,Linacheck,0,Database,
2,Varian,2100CD,15,05/03/2015 08:32,Linacheck,-0.3,Database,
2,Varian,TrueBeam,19,05/03/2015 08:39,QA3,-0.21,Database,
2,Varian,2100CD,11,05/03/2015 09:12,Linacheck,-0.25,Database,
2,Varian,TrueBeam,19,05/03/2015 13:21,Farmer Chamber in Water,0.387168568,Database,
2,Varian,2100CD,10,06/03/2015 08:00,QA3,0.41,Database,
2,Varian,600,14,06/03/2015 08:03,Linacheck,-0.35,Database,
2,Varian,Edge,9,06/03/2015 08:05,Machine Performance Check,-0.41,Database,
2,Varian,TrueBeam,18,06/03/2015 08:06,Linacheck,0.25,Database,
2,Varian,2100CD,11,06/03/2015 08:17,Linacheck,-0.15,Database,
2,Varian,Edge,9,06/03/2015 08:21,Machine Performance Check,-0.41,Database,
2,Varian,TrueBeam,20,06/03/2015 08:21,Linacheck,0.2,Database,
2,Varian,2100CD,16,06/03/2015 08:23,Linacheck,0.3,Database,
2,Varian,2100CD,17,06/03/2015 08:24,Linacheck,-0.65,Database,
2,Varian,2100CD,15,06/03/2015 08:39,Linacheck,-0.15,Database,
2,Varian,TrueBeam,19,06/03/2015 08:40,QA3,0.54,Database,
2,Varian,600,13,06/03/2015 08:42,Linacheck,-0.8,Database,
2,Varian,Edge,9,06/03/2015 08:52,Machine Performance Check,-0.44,Database,
2,Varian,Edge,9,06/03/2015 09:21,Machine Performance Check,-0.29,Database,
2,Varian,Edge,9,06/03/2015 09:29,Machine Performance Check,-0.36,Database,
2,Varian,Edge,9,06/03/2015 09:44,Machine Performance Check,-0.24,Database,
2,Varian,Edge,9,06/03/2015 10:07,Machine Performance Check,-0.33,Database,
2,Varian,Edge,9,06/03/2015 10:25,Machine Performance Check,-0.34,Database,
2,Varian,2100CD,12,06/03/2015 16:51,Linacheck,-1,Database,
2,Varian,2100CD,12,07/03/2015 09:55,Linacheck,-1.65,Database,
2,Varian,2100CD,15,09/03/2015 07:56,Linacheck,-0.15,Database,
2,Varian,2100CD,17,09/03/2015 07:58,QA3,-0.94,Database,
2,Varian,2100CD,16,09/03/2015 08:11,Linacheck,0.1,Database,
2,Varian,TrueBeam,19,09/03/2015 08:20,Linacheck,-0.3,Database,
2,Varian,TrueBeam,18,09/03/2015 08:22,QA3,-0.49,Database,
2,Varian,2100CD,10,09/03/2015 08:29,Linacheck,-0.5,Database,
2,Varian,600,14,09/03/2015 08:31,Linacheck,-1.5,Database,
2,Varian,TrueBeam,20,09/03/2015 08:32,Linacheck,0.15,Database,
2,Varian,2100CD,11,09/03/2015 08:36,Linacheck,-0.15,Database,
2,Varian,600,13,09/03/2015 08:44,Linacheck,-0.95,Database,
2,Varian,Edge,9,09/03/2015 08:59,Machine Performance Check,-0.45,Database,
2,Varian,Edge,9,09/03/2015 09:11,Machine Performance Check,-0.35,Database,
2,Varian,Edge,9,09/03/2015 09:44,Machine Performance Check,-0.15,Database,
2,Varian,2100CD,12,09/03/2015 09:45,Linacheck,-1.15,Database,
2,Varian,Edge,9,09/03/2015 09:50,Machine Performance Check,-0.39,Database,
2,Varian,Edge,9,09/03/2015 09:56,Machine Performance Check,-0.22,Database,
2,Varian,Edge,9,09/03/2015 10:00,Machine Performance Check,-0.41,Database,
2,Varian,Edge,9,09/03/2015 10:32,Machine Performance Check,-0.37,Database,
2,Varian,Edge,9,09/03/2015 10:38,Machine Performance Check,-0.39,Database,
2,Varian,Edge,9,09/03/2015 10:45,Machine Performance Check,-0.4,Database,
2,Varian,Edge,9,09/03/2015 10:52,Machine Performance Check,-0.33,Database,
2,Varian,Edge,9,09/03/2015 11:23,Machine Performance Check,-0.22,Database,
2,Varian,Edge,9,09/03/2015 11:29,Machine Performance Check,-0.36,Database,
2,Varian,Edge,9,09/03/2015 11:51,Machine Performance Check,-0.44,Database,
2,Varian,Edge,9,09/03/2015 11:56,Machine Performance Check,-0.5,Database,
2,Varian,2100CD,15,10/03/2015 07:49,Linacheck,-0.25,Database,
2,Varian,2100CD,16,10/03/2015 07:49,Linacheck,0.05,Database,
2,Varian,600,14,10/03/2015 08:16,QA3,-1.29,Database,
2,Varian,TrueBeam,18,10/03/2015 08:23,Linacheck,0.35,Database,
2,Varian,TrueBeam,20,10/03/2015 08:27,QA3,-1.1,Database,
2,Varian,600,13,10/03/2015 08:28,Linacheck,-0.8,Database,
2,Varian,2100CD,11,10/03/2015 08:31,Linacheck,-0.2,Database,
2,Varian,2100CD,12,10/03/2015 08:35,Linacheck,-1.2,Database,
2,Varian,2100CD,10,10/03/2015 08:40,Linacheck,-0.5,Database,
2,Varian,TrueBeam,19,10/03/2015 08:47,QA3,0.31,Database,
2,Varian,Edge,9,10/03/2015 08:53,Machine Performance Check,-0.48,Database,
2,Varian,Edge,9,10/03/2015 09:12,Machine Performance Check,-0.48,Database,
2,Varian,Edge,9,10/03/2015 09:42,Linacheck,-0.55,Database,
2,Varian,2100CD,17,10/03/2015 15:12,Farmer Chamber in Water,1.146312455,Database,
2,Varian,2100CD,17,10/03/2015 15:12,Farmer Chamber in Water,0.043985071,Database,
2,Varian,2100CD,17,10/03/2015 15:45,QA3,0,Database,
2,Varian,2100CD,17,10/03/2015 16:06,Linacheck,-0.05,Database,
2,Varian,2100CD,16,11/03/2015 07:53,Linacheck,0.6,Database,
2,Varian,2100CD,15,11/03/2015 08:01,QA3,-0.62,Database,
2,Varian,Edge,9,11/03/2015 08:13,Machine Performance Check,-0.27,Database,
2,Varian,TrueBeam,18,11/03/2015 08:14,Linacheck,0.3,Database,
2,Varian,2100CD,12,11/03/2015 08:15,Linacheck,-0.95,Database,
2,Varian,2100CD,17,11/03/2015 08:16,Linacheck,0.3,Database,
2,Varian,600,13,11/03/2015 08:24,QA3,-0.64,Database,
2,Varian,2100CD,11,11/03/2015 08:34,QA3,0.45,Database,
2,Varian,600,14,11/03/2015 08:35,Linacheck,-0.55,Database,
2,Varian,TrueBeam,20,11/03/2015 08:40,Linacheck,0.2,Database,
2,Varian,TrueBeam,19,11/03/2015 08:44,QA3,0.08,Database,
2,Varian,2100CD,10,11/03/2015 08:45,Linacheck,-0.8,Database,
2,Varian,2100CD,15,11/03/2015 16:22,Linacheck,-0.3,Database,
2,Varian,600,13,11/03/2015 16:30,Linacheck,-0.55,Database,
2,Varian,600,14,11/03/2015 19:47,Linacheck,-1.3,Database,
2,Varian,TrueBeam,18,11/03/2015 21:19,Farmer Chamber in Water,0.560292441,Database,
2,Varian,600,14,12/03/2015 08:05,Linacheck,-0.3,Database,
2,Varian,2100CD,17,12/03/2015 08:07,QA3,-0.14,Database,
2,Varian,Edge,9,12/03/2015 08:15,Machine Performance Check,-0.31,Database,
2,Varian,2100CD,15,12/03/2015 08:24,Linacheck,-0.2,Database,
2,Varian,TrueBeam,18,12/03/2015 08:24,Linacheck,0.3,Database,
2,Varian,2100CD,10,12/03/2015 08:26,Linacheck,-0.3,Database,
2,Varian,2100CD,11,12/03/2015 08:28,Linacheck,0.2,Database,
2,Varian,TrueBeam,20,12/03/2015 08:31,Linacheck,0.15,Database,
2,Varian,2100CD,16,12/03/2015 08:33,Linacheck,0.6,Database,
2,Varian,600,13,12/03/2015 08:35,Linacheck,-0.75,Database,
2,Varian,TrueBeam,19,12/03/2015 08:38,QA3,0.54,Database,
2,Varian,2100CD,12,12/03/2015 08:48,QA3,-0.92,Database,
2,Varian,Edge,9,12/03/2015 09:09,Linacheck,0.15,Database,
2,Varian,2100CD,15,13/03/2015 08:24,Linacheck,-0.5,Database,
2,Varian,2100CD,17,13/03/2015 08:25,Linacheck,0.2,Database,
2,Varian,2100CD,16,13/03/2015 08:29,QA3,0.8,Database,
2,Varian,600,14,13/03/2015 08:29,Linacheck,-0.65,Database,
2,Varian,2100CD,12,13/03/2015 08:31,Linacheck,-1.05,Database,
2,Varian,600,13,13/03/2015 08:31,Linacheck,-0.8,Database,
2,Varian,TrueBeam,20,13/03/2015 08:32,Linacheck,0.2,Database,
2,Varian,TrueBeam,19,13/03/2015 08:34,QA3,1.01,Database,
2,Varian,TrueBeam,18,13/03/2015 08:34,Linacheck,0.4,Database,
2,Varian,2100CD,10,13/03/2015 08:34,QA3,0.58,Database,
2,Varian,2100CD,11,13/03/2015 08:44,Linacheck,0,Database,
2,Varian,Edge,9,13/03/2015 11:50,Machine Performance Check,-0.18,Database,
2,Varian,Edge,9,13/03/2015 12:28,Linacheck,-0.25,Database,
2,Varian,2100CD,12,14/03/2015 09:56,Linacheck,-1.1,Database,
2,Varian,TrueBeam,20,16/03/2015 07:55,Machine Performance Check,0.16,Database,
2,Varian,TrueBeam,19,16/03/2015 08:03,Machine Performance Check,1.26,Database,
2,Varian,2100CD,10,16/03/2015 08:03,Linacheck,-0.4,Database,
2,Varian,Edge,9,16/03/2015 08:05,Machine Performance Check,-0.58,Database,
