n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10 
1000.0,10.0,2.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,80.0,68.6146609533,67.4590963564,68.2268315294,67.699258343,68.5203205204,68.0623222714,68.8362416422,67.8586403495,67.4424811989,67.1214093479
1000.0,10.0,2.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,80.0,67.2428441828,67.3394164565,67.4130485456,66.854200668,67.4226992177,67.5212254508,67.8937082701,68.0064076814,68.2584392076,67.5644274102
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,64.0,73.288220811,72.9504667992,73.1538109291,72.6860646352,73.1378951333,73.2238767495,73.0062106051,72.9849079476,73.1005196343,73.7691545529
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,64.0,73.0835434529,71.8558252108,72.3327926154,73.1901160095,72.1415622187,70.9098637201,72.0253496838,72.5573441798,72.6224894189,72.7180537004
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,64.0,71.7291472458,71.2595137638,71.4068968375,71.7410556036,71.9948629569,71.5960681258,72.0498382239,72.0869398841,71.8697966962,72.1564144298
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,64.0,70.9957367754,71.2318135548,70.9105913819,71.1134758235,70.5313352915,71.2402927356,71.0213533316,70.7586030633,71.1933047176,71.5100795224
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,64.0,70.9926137133,70.8116973782,71.6083776262,69.7439553657,70.8414680936,70.3638258301,70.0057486039,70.6761098912,69.7314455062,70.5745722496
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,64.0,69.622868106,69.1148304528,70.3594001539,69.9432983059,69.2681135475,69.6793952172,69.634118106,69.5694086917,69.7880561476,69.1452560034
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,64.0,67.7587741467,68.5606926487,69.0556876039,68.0931756555,68.3201901536,68.1439604758,69.3710036576,68.7920212653,68.6428227867,67.9236791249
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,66.0,77.4504009819,76.8532543686,77.5385822891,77.1555666386,76.5727799352,76.3183933761,77.8600770602,76.608652474,76.8368946401,76.9795455787
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,66.0,76.5947252495,76.4661280916,76.0662651997,76.5674317652,76.2388730139,76.52018902,76.083792099,76.5522499948,76.1410238385,75.703746582
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,66.0,75.8369788444,76.4678617892,75.8403999741,75.7919276101,75.8452597865,75.6714082613,75.6000286246,75.6940625763,76.0981283608,75.7560699058
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,66.0,74.6919299531,75.535739127,74.6564490767,75.078696859,75.476998747,75.3829512,75.4065449416,75.5594856128,74.8222758518,75.2281110311
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,66.0,74.7414291256,74.4155607907,74.6402206338,75.0693833963,74.9160993269,74.0237427536,74.2893891132,74.7277706119,73.8435340573,74.3928752548
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,66.0,73.6897852648,73.6428448162,73.6214763541,73.3067411539,73.5306348815,74.0663254631,73.4314364126,74.0980362782,73.7729439901,73.5608089012
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,66.0,72.7918472817,74.249185858,73.2561402278,73.2761077313,73.0947849246,72.9078145877,72.8960281587,72.6928918027,72.8755103162,73.0280716009
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,68.0,80.4724468507,80.40473608,80.158188868,80.1260319282,80.2190253032,80.3389430625,80.161710217,80.4869722652,79.6795490253,80.4396512879
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,68.0,79.9389988774,79.1619369344,79.6093079699,80.0939859679,80.0546771626,79.4373873339,79.0928158946,80.2617295567,79.5595148298,79.5884826008
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,68.0,78.9280995364,78.6042224569,79.2063805641,79.5416450232,79.7359864549,79.4399577823,78.9796489468,79.8421362768,79.4400196065,79.0337688531
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,68.0,78.5443921157,79.1099961448,79.2638485802,78.97583187,78.4731548781,78.2990325097,77.9297885494,78.9617778069,78.7415424216,78.3804045991
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,68.0,78.390342888,78.8748947053,78.4001041886,77.9616589563,77.8064207317,78.5002679041,77.6750107273,77.7652968688,77.94096409,77.8492213635
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,68.0,77.7866592703,76.8287352663,78.2174624378,77.7063548536,77.5041842894,77.1083352862,76.1888816483,77.4155481349,78.2491395838,77.7994731225
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,68.0,77.6767117948,77.4487872355,77.5050927493,77.1620067701,77.176137652,77.0911605505,76.7140756581,76.6762662184,77.0225118502,77.1196924475
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,70.0,83.251484722,83.3434785735,83.058890581,83.6010503532,83.2893312372,83.2686679891,83.6696566003,83.4367959849,83.2512515306,82.8385359691
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,70.0,83.2437535001,83.0823820149,82.4849877488,82.3467797025,82.4755722659,82.5753228712,82.8491860191,82.8749326208,82.8696420796,82.571511883
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,70.0,82.4932259427,82.1692851876,81.742786589,82.8426860198,81.5295261254,82.4301704632,82.5445606004,82.2229302261,82.1162339082,82.448945689
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,70.0,81.6676497202,81.775602182,82.5797954426,81.9186298018,82.3001663533,82.7474087797,82.4281217972,82.2508479406,81.6793648929,82.0386865686
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,70.0,80.8924123119,81.2195684756,81.6952726323,81.1147163483,81.4736514776,81.3783737664,80.9354167232,81.6258474679,81.4294853382,81.267369728
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,70.0,80.6068516511,80.4799559621,80.6836495201,81.5204527168,81.1575235392,80.9811228042,81.1845313425,81.0339734472,80.6046403155,80.548962922
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,70.0,80.8680096277,80.4125249039,80.4548310815,80.2331119514,80.2672792688,80.4484221413,80.4957440951,80.5586243825,80.1668869422,80.2577794548
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,72.0,85.8038449535,86.0844191635,85.5971468564,85.0811051281,86.1545726566,85.9216556827,85.6389878844,86.0819856425,85.9069457931,85.5237728534
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,72.0,85.7138988729,85.6057591038,85.7249794359,85.3443446482,85.7461934556,85.5794793922,85.5657125501,85.6617687666,85.1583867175,85.2930517259
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,72.0,84.5369131993,85.2413402553,85.1170003208,84.7002841657,85.2714058108,84.6748343618,85.4926710191,84.6481378898,85.1037146946,85.0131439068
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,72.0,84.5919120655,84.7245737313,84.6516373259,84.743955878,84.720461198,84.1465181227,84.3475363545,84.5409938793,84.4016789615,84.5694411479
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,72.0,84.3918188988,84.3078510196,83.7869702086,84.5857129686,84.2975681349,83.9657343979,84.3575529941,83.5218249427,84.5514636535,84.4160003718
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,72.0,83.5409038052,83.9025489975,83.4583655811,84.2680710181,83.5678626782,83.3917812982,83.5978434975,84.1576934431,83.5588279907,83.2187627371
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,72.0,83.299994229,83.499847262,83.1997087044,82.965498508,83.5598628756,83.3392240755,83.4245793163,82.5090888261,83.1257629356,82.7034654458
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,74.0,88.2439848779,88.5104335467,88.0742958031,87.9443615734,88.6746185703,87.9549898856,87.7690832635,87.8595817666,87.8922092805,88.0338574123
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,74.0,87.8177821336,87.652998703,87.9807384683,87.8736170239,88.0397575964,87.6789153924,87.8389726974,87.4089628225,87.6255898085,87.5636602488
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,74.0,87.4751417668,86.9919099462,87.1363900408,87.379274232,86.9166634362,87.1641631837,87.4675691372,87.2412455988,87.3922424703,87.0638517728
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,74.0,87.4131285202,86.7854033627,87.0258048196,87.1140152287,86.6115052716,86.8492390262,87.0200664216,87.056762573,87.2479807811,86.9942303073
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,74.0,86.7623962417,86.5244178347,86.6693133331,86.8965789382,86.5748666962,86.7547111867,86.4776452005,86.1290707603,86.809103881,86.8261722808
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,74.0,86.5184471688,86.0046891624,86.306657589,86.2533591516,85.9650675177,86.5675373492,85.8741757979,86.2102501723,86.0878622279,86.6343092311
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,74.0,85.734864926,86.2360876278,85.4824016535,86.2686084568,85.6297082763,85.4174816254,85.5831168989,86.2526041381,85.6989638617,86.1910222345
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,76.0,90.3271330994,89.6957935236,89.724040534,90.2852783526,89.9730870747,89.9925431386,90.154166168,89.6687152115,89.7979490754,90.0265250842
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,76.0,89.5650679842,89.6924371009,89.9495812231,89.4045268121,89.5602570552,89.6668598426,89.9785170127,89.013630872,89.4786594995,89.5955943492
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,76.0,89.2189571859,89.2414043609,89.4157187912,88.8434126096,89.3020450951,89.3674690281,89.1159957195,89.3421026824,89.2956668124,89.4084955752
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,76.0,88.9277260526,89.1640640489,89.4043821295,88.8587349831,88.938570119,88.9372425226,88.8210635047,88.9736286379,88.84622329,88.9695257864
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,76.0,88.1213329648,88.3651262552,88.3477638233,88.8420583895,88.4994604589,88.5963985389,88.9381272403,88.5243448578,88.2475737517,88.4246887946
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,76.0,88.344347147,88.3535592377,88.3568929902,88.5222178733,88.6358513073,88.6099783526,87.7703885468,88.0105336217,87.863540075,88.186064572
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,76.0,87.5943456244,88.133401408,87.9956533777,87.9050192022,87.8149719577,88.4233839966,88.0368621165,87.9505754179,87.9427184435,87.9436887661
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,78.0,91.3849858282,91.8280064815,91.2748060948,91.4850275086,91.5515883073,91.5399527521,91.3269954466,91.275940219,91.7783751091,91.6530195246
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,78.0,91.4508515627,91.3273511071,91.2078602333,91.2565873219,91.4202616028,91.556817745,91.175364746,90.9394845288,91.1266520837,90.7384802622
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,78.0,90.8721837048,90.8791261722,90.630639382,90.8633734916,91.012448929,91.1401971158,90.7533749703,90.8886583212,91.0145975094,90.6905679679
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,78.0,91.2535995343,90.3673759615,90.7985616582,90.5146248312,90.4282252257,90.4038081771,90.6148495925,90.9662918873,90.8413936363,90.6587707714
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,78.0,90.5502909332,90.2928112588,90.6883381907,90.4121338852,90.4486760448,90.4231049382,90.2149428636,90.4826024923,90.4314191951,90.5531732347
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,78.0,90.4393063474,89.9514698784,90.5161001813,90.1556573953,89.6284431516,90.3466006899,90.3097250513,89.9572651242,89.8286374207,90.1469833644
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,78.0,90.1786206988,89.2658154157,89.6045967785,89.9892468717,89.8842864563,89.7691522247,89.5455222522,90.1773105904,90.0406649067,90.0542858451
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,80.0,92.8669411075,92.8342810317,92.9356438962,92.6696440507,92.9015371126,92.847263897,92.8222049247,92.4193272442,92.8673359054,92.6063035979
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,80.0,92.6948668947,92.6432097315,92.9874250901,92.6242839398,92.9830442027,92.6032629331,92.5820153269,92.6767205093,92.6405539492,92.529610583
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,80.0,92.1668516468,92.4443154274,92.4813361619,92.2312151234,92.3565733941,92.2951120657,92.3869204979,92.5205881592,92.601083703,92.4371227941
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,80.0,92.1273139877,92.2680632885,92.5185412071,91.8943113178,92.3210616263,92.2319707926,92.3429978603,92.393813209,92.0202138592,92.1183259409
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,80.0,92.1868868579,92.1677641752,91.814603291,91.841175822,91.9941235535,91.9634824315,91.9866760775,91.5465216575,91.7274997837,92.2131503275
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,80.0,91.6933628767,91.3527443616,91.6686356777,91.8065197527,91.7871583382,91.5791500165,91.6134450992,92.0034210039,91.6013444671,91.855642676
1000.0,10.0,3.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,80.0,91.4869994581,91.3738286622,91.6272052494,91.5831935714,91.3336157197,91.1897124987,91.683128869,91.8998098994,91.430256461,91.4024372163
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,64.0,91.2224969524,90.9337720899,91.1702206102,91.2066208635,91.4271997136,91.3297201799,91.3374250617,91.2235354103,91.2569786307,91.1818418659
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,64.0,90.7922250228,90.6247544496,91.0456646314,90.7238293052,91.3673577065,91.0885629241,91.0195593344,90.4650220115,91.2464400099,90.8744839809
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,64.0,90.8594471225,90.5424656855,90.890475283,90.6697267547,90.5829845737,90.9169101567,90.6814376416,90.7976398559,90.7674105459,90.3716110302
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,64.0,90.4763650389,90.4099497608,90.432302006,90.3703405618,90.1501477837,90.4660805359,90.4597521858,90.0263820048,90.1894859488,90.4050637049
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,64.0,90.1911069505,89.9020265999,89.9735490711,90.2957338524,90.3015999452,90.0391336648,90.3148449458,90.4820201325,90.196850459,89.7441889342
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,64.0,89.801018172,89.6270354103,89.814299241,89.872178492,89.7841494465,89.615462166,89.4866938785,90.2682801217,89.9252346337,89.8956908624
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,64.0,89.8865934889,89.6168066049,89.4384722559,89.3085271286,89.3140040134,89.5914788663,89.7741152138,89.2932884575,89.2688787687,89.4449976214
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,66.0,93.0731508483,92.9274298783,92.9798880355,92.8747885351,92.7093034406,93.0486851823,92.7814584524,92.6669921574,92.9702751524,92.7701042827
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,66.0,92.4369529174,92.5716777079,92.6757865808,92.8869798533,92.4684476887,92.4832659838,92.5937561835,92.5553263192,92.5883051971,92.761253771
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,66.0,92.5242968226,92.5630379978,92.4699970598,92.1882188283,92.3801713374,92.2863254809,92.3155758834,92.4612846017,92.154828231,91.9258053212
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,66.0,92.3654067383,92.4292512442,92.3576979315,92.1434281201,92.2435724463,92.1113812326,92.2131293674,92.2051225962,92.1613545412,92.5334639368
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,66.0,92.2587277841,92.1043495962,92.0595789608,91.8543044548,92.0175644812,91.9532682261,91.852145813,91.8811564446,91.8405193529,91.8982979089
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,66.0,91.6787903728,91.6060644653,91.5173050815,91.50819969,91.6097386082,91.9261898751,91.8597624822,91.5222030144,91.6836447654,91.5952049446
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,66.0,91.5217939209,91.7112250727,91.3912201799,91.4876269577,91.4322401732,91.5941690038,91.3893121423,91.3127961724,91.4545100275,91.7028306514
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,68.0,94.3522194176,94.260720862,94.0971878262,94.4315388093,94.1935754181,94.2058835624,94.1546840612,94.2675597603,94.3089641139,94.3031398493
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,68.0,94.2295390568,94.1406443967,93.9961827589,94.260689563,94.2079332858,93.9547860372,94.1905237667,93.9968745655,93.9899368264,94.184340702
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,68.0,93.7947255078,93.8695409914,93.8213473451,93.8485391209,93.6792556533,93.9264971597,93.6187672118,93.8053063815,93.8763244644,93.7017558295
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,68.0,93.7514372348,93.9188770579,93.5187136926,93.71654204,93.8855090838,93.6495811163,93.5028573875,93.6763815277,93.4818578742,93.7974710429
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,68.0,93.5531442342,93.5691551096,93.3736390557,93.477971346,93.427968207,93.5403434361,93.3412991214,93.3286463801,93.3206507599,93.3777161276
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,68.0,93.3253590078,93.4844372617,93.1692974042,93.0930078302,93.448346923,93.284768585,93.4842141535,93.4022479556,93.4666604652,93.2282030552
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,68.0,93.0665994467,93.3435463917,93.0980384007,92.9888430891,92.9411337382,92.9050584342,93.0330432471,93.1073230121,93.1730054103,93.0067496381
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,70.0,95.4119027316,95.3238988514,95.3528989048,95.3066121483,95.2772953815,95.547682522,95.3946089676,95.3177238217,95.3007984765,95.2071414436
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,70.0,95.2187532487,95.2582742179,95.1853759554,95.2168882722,95.1254393189,95.2896587559,95.3267140723,95.2757751323,95.2420495655,95.2811613714
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,70.0,95.0697636699,95.1490883591,95.0074242078,95.0012086374,95.1600758624,95.0386936954,95.089180049,94.9728479161,94.8756999703,95.1573525784
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,70.0,94.9506598532,95.0438103014,94.9072878032,94.7996105773,94.8776271175,94.7692105893,94.910081589,94.7696490024,94.9662497176,94.8494771759
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,70.0,94.7335756067,94.561839202,94.6435693069,94.6224686437,94.7367439637,94.8758695514,94.8462855335,94.7417030438,94.8249970321,94.8215239099
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,70.0,94.6457064566,94.7054757287,94.5767969027,94.4688343526,94.6135858808,94.6383000961,94.4513901124,94.7445536258,94.5522002953,94.4545304
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,70.0,94.4476917535,94.5898591403,94.4274754738,94.3174728642,94.6341702249,94.4636010857,94.4102333427,94.5406589935,94.6061571646,94.5662038024
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,72.0,96.3309261527,96.1451247527,96.2967179509,96.3282471748,96.330387982,96.1562759646,96.2728715957,96.273355932,96.2561563399,96.2313537557
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,72.0,96.1500989586,96.1241099824,96.1352140419,96.1406328996,96.1053925672,96.2304298017,96.0859594844,96.2669899861,96.1099362579,96.2250453893
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,72.0,96.1521004938,95.9749436873,95.892931525,96.0237078603,96.0205749319,96.0411311345,96.0274699886,95.9849448521,96.0507705232,95.9485318586
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,72.0,95.9509178397,95.9356594788,95.7240292916,96.0089534294,95.8810196601,96.0421213888,95.8743342296,95.9854892209,95.9314052405,95.7230199751
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,72.0,95.8034181775,95.7213628327,95.838480764,95.5632938739,95.5738935375,95.8782183423,95.7423853547,95.8015151755,95.8795563247,95.7926260908
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,72.0,95.8134472972,95.7321747328,95.5380499962,95.5785900104,95.6793286233,95.525056655,95.4085764682,95.655776554,95.6701339244,95.6026540039
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,72.0,95.4244431093,95.6217365905,95.6511004173,95.6408979648,95.6732886502,95.4388544204,95.4796984691,95.5230767269,95.5129602529,95.464638318
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,74.0,96.946744831,97.0284257826,97.0049015881,96.9981197726,96.7748364786,96.999266107,96.983500019,97.0704541073,97.02895954,97.0357020034
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,74.0,96.9363455366,96.901872739,96.8932666578,96.9789774245,96.868937951,96.8339330609,96.9375603875,96.9125471658,96.9314604196,96.956937537
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,74.0,96.8407338352,96.8650185423,96.7768517072,96.8362180908,96.7583557043,96.7428370441,96.8399015332,96.9166630687,96.907706379,96.7103814174
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,160.0,100.0,74.0,96.7359441983,96.5755432593,96.6297385607,96.5852697566,96.6989147111,96.6329866941,96.6853754187,96.7354062201,96.7934550997,96.6850724627
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,165.0,100.0,74.0,96.5196365293,96.5892524062,96.801104583,96.6203639776,96.6784187933,96.7563874344,96.5782383454,96.4784331517,96.620555037,96.542972613
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,170.0,100.0,74.0,96.4715387705,96.5769236074,96.4885225547,96.3927445176,96.5318066116,96.4976144141,96.5932985088,96.5976431778,96.4881753341,96.5583877494
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,175.0,100.0,74.0,96.4417807283,96.4367883263,96.4939411336,96.5305710402,96.3181297204,96.4167826165,96.3158010267,96.3885498185,96.3024270106,96.3525463405
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,145.0,100.0,76.0,97.5623365134,97.6051900765,97.4594996803,97.5280937811,97.5618617234,97.5848994805,97.6227441438,97.6536112378,97.5735547903,97.5481011887
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,150.0,100.0,76.0,97.5503207789,97.338588514,97.4383138563,97.5149581716,97.4907403076,97.5307581511,97.4917416607,97.4730768201,97.4580965143,97.4959685086
1000.0,10.0,4.0,0.5,2.0,-1.5,0.5,0.0,155.0,100.0,76.0,97.4223445521,97.4023178505,97.4285926083,97.3786452672,97.3526914189,97.392913329,97.3290605802,97.3678006902,97.4841824957,97.4194076016
