n,k,alpha/beta,alpha/beta SD,d,d_shift,d_sd,n0,max_d,dose_of_interest,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCP_mean,TCP_sd
100.0,10.0,1.0,2.0,2.0,3.0,0.0,200.0,100.0,64.0,99.4627565763,39.6316234744,39.6316234744,39.8755508945,39.8755508945,37.0139762963,37.0139762963,29.3929568465,29.3929568465,37.5156459263,37.5156459263,37.246524355,37.246524355,39.4906012346,39.4906012346,39.9068041925,39.9068041925,41.7949518974,41.7949518974,39.1653184388
100.0,10.0,1.0,2.0,2.0,3.0,0.0,200.0,100.0,66.0,39.1653184388,41.3540606293,41.3540606293,37.8972254782,37.8972254782,42.5422245708,42.5422245708,40.9216301073,40.9216301073,39.8698567689,39.8698567689,42.4450840748,42.4450840748,39.5373024965,39.5373024965,39.6074728989,39.6074728989,35.0062515183,35.0062515183,41.5119472231
100.0,10.0,1.0,2.0,2.0,3.0,0.0,200.0,100.0,68.0,41.5119472231,46.8054884253,46.8054884253,48.7869894519,48.7869894519,43.9488797154,43.9488797154,46.3441143298,46.3441143298,45.7410136266,45.7410136266,48.532955545,48.532955545,43.0003698581,43.0003698581,50.2431622511,50.2431622511,47.8674430573,47.8674430573,44.90199683
100.0,10.0,1.0,2.0,2.0,3.0,0.0,200.0,100.0,70.0,44.90199683,51.7720235401,51.7720235401,51.5713984552,51.5713984552,49.8789432671,49.8789432671,46.0799164313,46.0799164313,50.4367709788,50.4367709788,52.6154949819,52.6154949819,46.7497154268,46.7497154268,50.2532260476,50.2532260476,52.0388148063,52.0388148063,51.369646522
100.0,10.0,1.0,2.0,2.0,3.0,0.0,200.0,100.0,72.0,51.369646522,56.5435808336,56.5435808336,55.2452258023,55.2452258023,50.5538051786,50.5538051786,53.5966299245,53.5966299245,57.8850766588,57.8850766588,53.995570829,53.995570829,51.5814021822,51.5814021822,55.2730752778,55.2730752778,52.6651497138,52.6651497138,53.2575520971
100.0,10.0,1.0,2.0,2.0,3.0,0.0,200.0,100.0,74.0,53.2575520971,55.2381975675,55.2381975675,52.1880137062,52.1880137062,59.3565928247,59.3565928247,55.0141774946,55.0141774946,58.8248246697,58.8248246697,53.5479558454,53.5479558454,59.3097339572,59.3097339572,59.6719952628,59.6719952628,56.7866134008,56.7866134008,59.0485094022
100.0,10.0,1.0,2.0,2.0,3.0,0.0,200.0,100.0,76.0,59.0485094022,55.2914608008,55.2914608008,64.5630105457,64.5630105457,58.1877948122,58.1877948122,61.7350457636,61.7350457636,57.3564777785,57.3564777785,62.6640427306,62.6640427306,57.8827014278,57.8827014278,62.4298948024,62.4298948024,62.1502601919,62.1502601919,59.4047041467
100.0,10.0,1.0,2.0,2.0,3.0,0.0,200.0,100.0,78.0,59.4047041467,66.0031121003,66.0031121003,63.1804423868,63.1804423868,64.1590078561,64.1590078561,66.3229233739,66.3229233739,62.5263726493,62.5263726493,66.1096630966,66.1096630966,63.1289874895,63.1289874895,64.4902291843,64.4902291843,62.5589532051,62.5589532051,61.5220573961
100.0,10.0,1.0,2.0,2.0,3.0,0.0,200.0,100.0,80.0,61.5220573961,69.3544683527,69.3544683527,65.0885843819,65.0885843819,69.0801786108,69.0801786108,66.0719243994,66.0719243994,68.4671069046,68.4671069046,69.0582113588,69.0582113588,68.6489128369,68.6489128369,65.3576174567,65.3576174567,71.3605470034,71.3605470034,71.5463001316
100.0,10.0,1.5,2.0,2.0,3.0,0.0,200.0,100.0,64.0,71.5463001316,56.2916626095,56.2916626095,62.849774493,62.849774493,55.1013988051,55.1013988051,61.0375792201,61.0375792201,56.1145096527,56.1145096527,57.5358474487,57.5358474487,57.0650730085,57.0650730085,49.1016017175,49.1016017175,56.0306142204,56.0306142204,57.090664368
100.0,10.0,1.5,2.0,2.0,3.0,0.0,200.0,100.0,66.0,57.090664368,56.585166,56.585166,53.7312608039,53.7312608039,65.4784198946,65.4784198946,60.5490431565,60.5490431565,58.1189457706,58.1189457706,59.5633905928,59.5633905928,64.7267422339,64.7267422339,60.9651249122,60.9651249122,57.8765487154,57.8765487154,59.4672303027
100.0,10.0,1.5,2.0,2.0,3.0,0.0,200.0,100.0,68.0,59.4672303027,62.8206386445,62.8206386445,64.4663663967,64.4663663967,59.8739157797,59.8739157797,65.0470752623,65.0470752623,64.3622389452,64.3622389452,63.5822131098,63.5822131098,62.7528720015,62.7528720015,62.2980365936,62.2980365936,63.0929145466,63.0929145466,69.7220834153
100.0,10.0,1.5,2.0,2.0,3.0,0.0,200.0,100.0,70.0,69.7220834153,68.1874959769,68.1874959769,69.2841755838,69.2841755838,65.3876636466,65.3876636466,67.9268791766,67.9268791766,62.7879282844,62.7879282844,63.503682886,63.503682886,63.634751589,63.634751589,62.2919489794,62.2919489794,58.3755123772,58.3755123772,69.832450116
100.0,10.0,1.5,2.0,2.0,3.0,0.0,200.0,100.0,72.0,69.832450116,73.5705807689,73.5705807689,67.8968014753,67.8968014753,68.5391425865,68.5391425865,62.5098315528,62.5098315528,73.5339460347,73.5339460347,67.5565711881,67.5565711881,73.5716980383,73.5716980383,68.6281307508,68.6281307508,66.0438327852,66.0438327852,70.1396905133
100.0,10.0,1.5,2.0,2.0,3.0,0.0,200.0,100.0,74.0,70.1396905133,75.1653459645,75.1653459645,75.3584450338,75.3584450338,71.3517255191,71.3517255191,78.6877049455,78.6877049455,69.2451471297,69.2451471297,70.1177895224,70.1177895224,73.8177233236,73.8177233236,72.0277696099,72.0277696099,71.9938778838,71.9938778838,77.9200110257
100.0,10.0,1.5,2.0,2.0,3.0,0.0,200.0,100.0,76.0,77.9200110257,74.0909664108,74.0909664108,79.2753174397,79.2753174397,71.6179153081,71.6179153081,77.3135269144,77.3135269144,77.1471312972,77.1471312972,75.9466239069,75.9466239069,75.2192922187,75.2192922187,76.696689608,76.696689608,72.9117116034,72.9117116034,76.5714778899
100.0,10.0,1.5,2.0,2.0,3.0,0.0,200.0,100.0,78.0,76.5714778899,79.1850153374,79.1850153374,80.26687962,80.26687962,78.5996947441,78.5996947441,80.1283301999,80.1283301999,81.9109191036,81.9109191036,80.0607856643,80.0607856643,75.7888087745,75.7888087745,81.8828104127,81.8828104127,76.6692234224,76.6692234224,83.8774021644
100.0,10.0,1.5,2.0,2.0,3.0,0.0,200.0,100.0,80.0,83.8774021644,81.153433979,81.153433979,80.3147227015,80.3147227015,79.6466206403,79.6466206403,80.6253716765,80.6253716765,80.652712479,80.652712479,81.4498240709,81.4498240709,83.7582665789,83.7582665789,79.202902148,79.202902148,79.7257640127,79.7257640127,81.911379087
100.0,10.0,2.0,2.0,2.0,3.0,0.0,200.0,100.0,64.0,81.911379087,71.5422920352,71.5422920352,72.3916058642,72.3916058642,69.7624380402,69.7624380402,71.9346076718,71.9346076718,68.3465250078,68.3465250078,73.1932098422,73.1932098422,69.3777433557,69.3777433557,72.1498277051,72.1498277051,69.9569556013,69.9569556013,73.2206891901
100.0,10.0,2.0,2.0,2.0,3.0,0.0,200.0,100.0,66.0,73.2206891901,73.922321622,73.922321622,79.0690978278,79.0690978278,68.6957846762,68.6957846762,76.59248568,76.59248568,76.225622184,76.225622184,78.6606057661,78.6606057661,68.4470744276,68.4470744276,76.2304437061,76.2304437061,77.4321571338,77.4321571338,75.1473479269
100.0,10.0,2.0,2.0,2.0,3.0,0.0,200.0,100.0,68.0,75.1473479269,75.572644311,75.572644311,77.1318785683,77.1318785683,76.696698024,76.696698024,76.932172386,76.932172386,79.3981099016,79.3981099016,77.9200936531,77.9200936531,79.8795240506,79.8795240506,75.3459986678,75.3459986678,75.6093574898,75.6093574898,78.5240810998
100.0,10.0,2.0,2.0,2.0,3.0,0.0,200.0,100.0,70.0,78.5240810998,83.1115969804,83.1115969804,78.9598000243,78.9598000243,77.6372972254,77.6372972254,75.8843928929,75.8843928929,85.2514447427,85.2514447427,80.2037172995,80.2037172995,78.0472015409,78.0472015409,79.7893648392,79.7893648392,81.1118670223,81.1118670223,82.2427998204
100.0,10.0,2.0,2.0,2.0,3.0,0.0,200.0,100.0,72.0,82.2427998204,82.6954341962,82.6954341962,84.7617396022,84.7617396022,82.7437791181,82.7437791181,83.6167328551,83.6167328551,81.8222265102,81.8222265102,77.5187320003,77.5187320003,82.9974500099,82.9974500099,82.636276306,82.636276306,80.8092706285,80.8092706285,85.0620643509
100.0,10.0,2.0,2.0,2.0,3.0,0.0,200.0,100.0,74.0,85.0620643509,84.2948512036,84.2948512036,84.4200299661,84.4200299661,86.1347654221,86.1347654221,86.0753037201,86.0753037201,83.6548714468,83.6548714468,85.38338532,85.38338532,83.473331876,83.473331876,87.0658403275,87.0658403275,85.4313500438,85.4313500438,84.8222042934
100.0,10.0,2.0,2.0,2.0,3.0,0.0,200.0,100.0,76.0,84.8222042934,85.0170380303,85.0170380303,87.5321598798,87.5321598798,85.8822090232,85.8822090232,84.8801177249,84.8801177249,88.5374889366,88.5374889366,87.8793340628,87.8793340628,87.5327210827,87.5327210827,86.9149864249,86.9149864249,87.3399755887,87.3399755887,88.4102033015
100.0,10.0,2.0,2.0,2.0,3.0,0.0,200.0,100.0,78.0,88.4102033015,86.362403189,86.362403189,87.7627838351,87.7627838351,88.2673628123,88.2673628123,89.7000098772,89.7000098772,89.0022719306,89.0022719306,90.0516849599,90.0516849599,89.4668541661,89.4668541661,86.532772289,86.532772289,88.261869233,88.261869233,88.5638325357
100.0,10.0,2.0,2.0,2.0,3.0,0.0,200.0,100.0,80.0,88.5638325357,91.0158444848,91.0158444848,91.515562261,91.515562261,90.3194570402,90.3194570402,89.2194516661,89.2194516661,91.8262116343,91.8262116343,89.581396212,89.581396212,88.0143124753,88.0143124753,90.9179469434,90.9179469434,90.0874506288,90.0874506288,92.3594764365
100.0,10.0,2.5,2.0,2.0,3.0,0.0,200.0,100.0,64.0,92.3594764365,84.6881615469,84.6881615469,82.5893691076,82.5893691076,82.7098649753,82.7098649753,83.6069649697,83.6069649697,84.3993777935,84.3993777935,80.5133991082,80.5133991082,81.6618532437,81.6618532437,80.2719866982,80.2719866982,83.2409156161,83.2409156161,86.5162574725
100.0,10.0,2.5,2.0,2.0,3.0,0.0,200.0,100.0,66.0,86.5162574725,83.6803350115,83.6803350115,86.7163913691,86.7163913691,85.5128996434,85.5128996434,85.817318249,85.817318249,85.2516151126,85.2516151126,86.6082051707,86.6082051707,80.9787710437,80.9787710437,86.8626313733,86.8626313733,84.1443520807,84.1443520807,84.3142546102
100.0,10.0,2.5,2.0,2.0,3.0,0.0,200.0,100.0,68.0,84.3142546102,86.731040621,86.731040621,87.1865783268,87.1865783268,87.4434725737,87.4434725737,86.7761654474,86.7761654474,88.2889853201,88.2889853201,87.5143416481,87.5143416481,88.8258836808,88.8258836808,87.4486037434,87.4486037434,88.1021611438,88.1021611438,85.94667465
100.0,10.0,2.5,2.0,2.0,3.0,0.0,200.0,100.0,70.0,85.94667465,88.133382694,88.133382694,87.8559980457,87.8559980457,87.6708535978,87.6708535978,88.602895239,88.602895239,89.768982318,89.768982318,89.1619401877,89.1619401877,88.9012451309,88.9012451309,88.682692816,88.682692816,88.9538452992,88.9538452992,90.7955007428
100.0,10.0,2.5,2.0,2.0,3.0,0.0,200.0,100.0,72.0,90.7955007428,91.330403617,91.330403617,90.9656175606,90.9656175606,90.1632004027,90.1632004027,91.2733918388,91.2733918388,89.8035133882,89.8035133882,89.9237750041,89.9237750041,92.4426773026,92.4426773026,89.7469450058,89.7469450058,87.71799569,87.71799569,89.7971044812
100.0,10.0,2.5,2.0,2.0,3.0,0.0,200.0,100.0,74.0,89.7971044812,90.0805160806,90.0805160806,92.6697210445,92.6697210445,92.4986400969,92.4986400969,93.3926800314,93.3926800314,92.6556983312,92.6556983312,92.4144316194,92.4144316194,92.0299941536,92.0299941536,92.3387850845,92.3387850845,91.3784105032,91.3784105032,93.5956287132
100.0,10.0,2.5,2.0,2.0,3.0,0.0,200.0,100.0,76.0,93.5956287132,93.2413624935,93.2413624935,92.7432625365,92.7432625365,92.8218257649,92.8218257649,94.2177444223,94.2177444223,91.6446953235,91.6446953235,95.5194080204,95.5194080204,93.8347710931,93.8347710931,94.0369054206,94.0369054206,92.0260920615,92.0260920615,94.5236195856
100.0,10.0,2.5,2.0,2.0,3.0,0.0,200.0,100.0,78.0,94.5236195856,94.1027924481,94.1027924481,94.0836538234,94.0836538234,93.5295981922,93.5295981922,96.5511618611,96.5511618611,94.1715082065,94.1715082065,94.1717581346,94.1717581346,94.2903622351,94.2903622351,93.5845018292,93.5845018292,93.762129892,93.762129892,94.2567601527
100.0,10.0,2.5,2.0,2.0,3.0,0.0,200.0,100.0,80.0,94.2567601527,95.9184974025,95.9184974025,95.9081045092,95.9081045092,95.2555811581,95.2555811581,94.7689869669,94.7689869669,93.4657858017,93.4657858017,93.9457065809,93.9457065809,96.0213717142,96.0213717142,95.1801151403,95.1801151403,96.2025994131,96.2025994131,95.30324261
100.0,10.0,3.0,2.0,2.0,3.0,0.0,200.0,100.0,64.0,95.30324261,89.2149773214,89.2149773214,90.0625169973,90.0625169973,93.0015172151,93.0015172151,90.2254418138,90.2254418138,92.8708258666,92.8708258666,87.4599271574,87.4599271574,88.6460423688,88.6460423688,92.6168073799,92.6168073799,90.2261077124,90.2261077124,91.5479176401
100.0,10.0,3.0,2.0,2.0,3.0,0.0,200.0,100.0,66.0,91.5479176401,93.9697547156,93.9697547156,91.8602585678,91.8602585678,92.6520965465,92.6520965465,91.3991250101,91.3991250101,93.0405800496,93.0405800496,91.9308085327,91.9308085327,92.6371835876,92.6371835876,91.8241605175,91.8241605175,92.3925495946,92.3925495946,93.0070919103
100.0,10.0,3.0,2.0,2.0,3.0,0.0,200.0,100.0,68.0,93.0070919103,94.925346907,94.925346907,94.7243143359,94.7243143359,93.1632408018,93.1632408018,94.0459212379,94.0459212379,93.9945115801,93.9945115801,93.7062909364,93.7062909364,92.015937872,92.015937872,93.9127918787,93.9127918787,95.4470093749,95.4470093749,93.5460026301
100.0,10.0,3.0,2.0,2.0,3.0,0.0,200.0,100.0,70.0,93.5460026301,93.5218783718,93.5218783718,95.1205222138,95.1205222138,95.7542844938,95.7542844938,96.2103489471,96.2103489471,94.9164521763,94.9164521763,93.4771146108,93.4771146108,94.9304998499,94.9304998499,94.6364620147,94.6364620147,93.2710791228,93.2710791228,95.3360648261
100.0,10.0,3.0,2.0,2.0,3.0,0.0,200.0,100.0,72.0,95.3360648261,95.4180055852,95.4180055852,96.1501944034,96.1501944034,94.7337085321,94.7337085321,96.4099793173,96.4099793173,95.57395687,95.57395687,95.7056401925,95.7056401925,95.1456318916,95.1456318916,95.820819169,95.820819169,95.9431926556,95.9431926556,95.2852924163
100.0,10.0,3.0,2.0,2.0,3.0,0.0,200.0,100.0,74.0,95.2852924163,96.0475674883,96.0475674883,95.0075547454,95.0075547454,95.6813784834,95.6813784834,97.4598548589,97.4598548589,95.0041760009,95.0041760009,97.5330411806,97.5330411806,94.3595635761,94.3595635761,96.0603842823,96.0603842823,95.0501055106,95.0501055106,96.9427164647
100.0,10.0,3.0,2.0,2.0,3.0,0.0,200.0,100.0,76.0,96.9427164647,97.115473165,97.115473165,96.2142910214,96.2142910214,95.5302483877,95.5302483877,97.1757591742,97.1757591742,97.167247277,97.167247277,96.6114841784,96.6114841784,96.7471503793,96.7471503793,97.276788239,97.276788239,96.3876278454,96.3876278454,97.8939054785
100.0,10.0,3.0,2.0,2.0,3.0,0.0,200.0,100.0,78.0,97.8939054785,97.8120905445,97.8120905445,97.3624732506,97.3624732506,98.0593202762,98.0593202762,98.1377970922,98.1377970922,97.919166303,97.919166303,98.2080561033,98.2080561033,96.6307232318,96.6307232318,98.0627401531,98.0627401531,97.2183899507,97.2183899507,97.3646046313
100.0,10.0,3.0,2.0,2.0,3.0,0.0,200.0,100.0,80.0,97.3646046313,97.9924543498,97.9924543498,97.9323215372,97.9323215372,96.1737278551,96.1737278551,96.386276395,96.386276395,96.6597469453,96.6597469453,97.6146140979,97.6146140979,97.9581797392,97.9581797392,98.1436991067,98.1436991067,97.9132935174,97.9132935174,97.4875879582
100.0,10.0,3.5,2.0,2.0,3.0,0.0,200.0,100.0,64.0,97.4875879582,95.043079256,95.043079256,95.0632479674,95.0632479674,95.0002331634,95.0002331634,95.3558096186,95.3558096186,93.9111158955,93.9111158955,95.9427789054,95.9427789054,95.492106768,95.492106768,95.4602266299,95.4602266299,95.69181273,95.69181273,96.1569018775
100.0,10.0,3.5,2.0,2.0,3.0,0.0,200.0,100.0,66.0,96.1569018775,95.4616273032,95.4616273032,96.3140788089,96.3140788089,95.3303103108,95.3303103108,95.9019652042,95.9019652042,95.2944246859,95.2944246859,95.686754873,95.686754873,95.6906705349,95.6906705349,96.4116088443,96.4116088443,96.341511222,96.341511222,96.3777271249
100.0,10.0,3.5,2.0,2.0,3.0,0.0,200.0,100.0,68.0,96.3777271249,96.7158375463,96.7158375463,97.2373730381,97.2373730381,97.6620496571,97.6620496571,96.9297296792,96.9297296792,96.0783747936,96.0783747936,96.2119522261,96.2119522261,96.7575619045,96.7575619045,96.5198418656,96.5198418656,96.3161094086,96.3161094086,97.2433614785
100.0,10.0,3.5,2.0,2.0,3.0,0.0,200.0,100.0,70.0,97.2433614785,96.0074058477,96.0074058477,97.7672415742,97.7672415742,97.6904510839,97.6904510839,97.8138239857,97.8138239857,97.2753418656,97.2753418656,97.9343485668,97.9343485668,96.3155757936,96.3155757936,97.1692559647,97.1692559647,96.8139857776,96.8139857776,97.0466392863
100.0,10.0,3.5,2.0,2.0,3.0,0.0,200.0,100.0,72.0,97.0466392863,98.5443859636,98.5443859636,98.4426761772,98.4426761772,97.6137667214,97.6137667214,97.5497062502,97.5497062502,97.7525261726,97.7525261726,97.8074050564,97.8074050564,98.8934887213,98.8934887213,97.465361017,97.465361017,96.867773709,96.867773709,98.6112549012
100.0,10.0,3.5,2.0,2.0,3.0,0.0,200.0,100.0,74.0,98.6112549012,98.2915808518,98.2915808518,98.7297572647,98.7297572647,98.5132957173,98.5132957173,98.5336622089,98.5336622089,98.4129507456,98.4129507456,97.8538644421,97.8538644421,98.0312237396,98.0312237396,98.9544816285,98.9544816285,97.9809933875,97.9809933875,98.0849641672
100.0,10.0,3.5,2.0,2.0,3.0,0.0,200.0,100.0,76.0,98.0849641672,98.6497982919,98.6497982919,98.0021881391,98.0021881391,98.5437035007,98.5437035007,98.6399790354,98.6399790354,98.8037928323,98.8037928323,98.9661865685,98.9661865685,98.6569191992,98.6569191992,98.5754594899,98.5754594899,99.1174195908,99.1174195908,97.9998529669
100.0,10.0,3.5,2.0,2.0,3.0,0.0,200.0,100.0,78.0,97.9998529669,98.9238024779,98.9238024779,98.2517461538,98.2517461538,99.0096600578,99.0096600578,98.7402321748,98.7402321748,98.6869808106,98.6869808106,98.8946308399,98.8946308399,98.5698978943,98.5698978943,98.7908195315,98.7908195315,98.7732313445,98.7732313445,98.2073127979
100.0,10.0,3.5,2.0,2.0,3.0,0.0,200.0,100.0,80.0,98.2073127979,99.3340538661,99.3340538661,99.3568651634,99.3568651634,99.2196940235,99.2196940235,98.889185832,98.889185832,99.4521478323,99.4521478323,98.6287326626,98.6287326626,98.8508308099,98.8508308099,98.8990982067,98.8990982067,99.2655697361,99.2655697361,98.6164873998
100.0,10.0,4.0,2.0,2.0,3.0,0.0,200.0,100.0,64.0,98.6164873998,98.2516529527,98.2516529527,98.2022483658,98.2022483658,98.1844104684,98.1844104684,97.3375344542,97.3375344542,97.6181154794,97.6181154794,97.180531371,97.180531371,95.8265253627,95.8265253627,98.6214889855,98.6214889855,97.5978737447,97.5978737447,97.6374859028
100.0,10.0,4.0,2.0,2.0,3.0,0.0,200.0,100.0,66.0,97.6374859028,98.359512613,98.359512613,97.5123034597,97.5123034597,97.474869426,97.474869426,97.6578247585,97.6578247585,97.8431355852,97.8431355852,98.220485461,98.220485461,97.0899047711,97.0899047711,97.9415336386,97.9415336386,98.1992161261,98.1992161261,96.9414302563
100.0,10.0,4.0,2.0,2.0,3.0,0.0,200.0,100.0,68.0,96.9414302563,98.7573976158,98.7573976158,98.8458604609,98.8458604609,98.831008055,98.831008055,98.1606386824,98.1606386824,98.6000582086,98.6000582086,98.7438045454,98.7438045454,98.2004540671,98.2004540671,98.3622666118,98.3622666118,99.1033637885,99.1033637885,99.3306309163
100.0,10.0,4.0,2.0,2.0,3.0,0.0,200.0,100.0,70.0,99.3306309163,99.0219857056,99.0219857056,98.7220394104,98.7220394104,99.0018063447,99.0018063447,98.6541191143,98.6541191143,98.9910222272,98.9910222272,99.0222071257,99.0222071257,98.6117762626,98.6117762626,98.6977102212,98.6977102212,99.2006329767,99.2006329767,99.0950250161
100.0,10.0,4.0,2.0,2.0,3.0,0.0,200.0,100.0,72.0,99.0950250161,99.2035205677,99.2035205677,99.2418779034,99.2418779034,99.3160242544,99.3160242544,99.3463272106,99.3463272106,99.1508243555,99.1508243555,98.7843917833,98.7843917833,99.1643172213,99.1643172213,98.8306931627,98.8306931627,98.971976884,98.971976884,99.4802470158
100.0,10.0,4.0,2.0,2.0,3.0,0.0,200.0,100.0,74.0,99.4802470158,99.3062346858,99.3062346858,98.7608634742,98.7608634742,98.7967831653,98.7967831653,99.0883643859,99.0883643859,99.6353044809,99.6353044809,99.2085728132,99.2085728132,98.9276100649,98.9276100649,99.2468978401,99.2468978401,99.1924694753,99.1924694753,98.6738041427
100.0,10.0,4.0,2.0,2.0,3.0,0.0,200.0,100.0,76.0,98.6738041427,99.2771409055,99.2771409055,99.5485146674,99.5485146674,99.4712132284,99.4712132284,99.6251018304,99.6251018304,99.6412927048,99.6412927048,99.3706402284,99.3706402284,99.4136362303,99.4136362303,99.4299068414,99.4299068414,99.4273569828,99.4273569828,99.5011236032
100.0,10.0,4.0,2.0,2.0,3.0,0.0,200.0,100.0,78.0,99.5011236032,99.7314849159,99.7314849159,99.4973050045,99.4973050045,99.6631005712,99.6631005712,99.5074605232,99.5074605232,99.6339638631,99.6339638631,99.1772166109,99.1772166109,99.4358380695,99.4358380695,99.6737038815,99.6737038815,99.5311961319,99.5311961319,99.8470199616
100.0,10.0,4.0,2.0,2.0,3.0,0.0,200.0,100.0,80.0,99.8470199616,99.492147969,99.492147969,99.5596243149,99.5596243149,99.6840147185,99.6840147185,99.5524184494,99.5524184494,99.5687465339,99.5687465339,99.3107067747,99.3107067747,99.4711537631,99.4711537631,99.7799998871,99.7799998871,99.6731988788,99.6731988788,99.7342751755
100.0,10.0,1.0,2.0,2.0,4.0,0.0,200.0,100.0,64.0,99.7342751755,39.8120125374,39.8120125374,39.1518760294,39.1518760294,44.7619154491,44.7619154491,48.5807569392,48.5807569392,38.1649315299,38.1649315299,43.0309847312,43.0309847312,43.3066529921,43.3066529921,44.1628647452,44.1628647452,39.1159096116,39.1159096116,42.5178624823
100.0,10.0,1.0,2.0,2.0,4.0,0.0,200.0,100.0,66.0,42.5178624823,38.4479707686,38.4479707686,41.2455355442,41.2455355442,52.1851879195,52.1851879195,46.8524394709,46.8524394709,42.1657494479,42.1657494479,43.1099941664,43.1099941664,44.4920181361,44.4920181361,49.577960291,49.577960291,43.5624537545,43.5624537545,40.7803933735
100.0,10.0,1.0,2.0,2.0,4.0,0.0,200.0,100.0,68.0,40.7803933735,49.7597796052,49.7597796052,47.7166802825,47.7166802825,46.4614544013,46.4614544013,44.9614287609,44.9614287609,47.0762327402,47.0762327402,48.8076793575,48.8076793575,47.5555412312,47.5555412312,52.0992144927,52.0992144927,49.9282739971,49.9282739971,48.650446228
100.0,10.0,1.0,2.0,2.0,4.0,0.0,200.0,100.0,70.0,48.650446228,55.4253770724,55.4253770724,52.2152410447,52.2152410447,49.2433285281,49.2433285281,50.9938445718,50.9938445718,48.3956438677,48.3956438677,44.172003984,44.172003984,54.5266820812,54.5266820812,52.2609011403,52.2609011403,50.9699302535,50.9699302535,48.8643278481
100.0,10.0,1.0,2.0,2.0,4.0,0.0,200.0,100.0,72.0,48.8643278481,52.9702737282,52.9702737282,56.0362846941,56.0362846941,53.1916603525,53.1916603525,57.3591692995,57.3591692995,51.4729660696,51.4729660696,56.9205911514,56.9205911514,52.3578990135,52.3578990135,56.6650617464,56.6650617464,57.4368505033,57.4368505033,56.1809586044
100.0,10.0,1.0,2.0,2.0,4.0,0.0,200.0,100.0,74.0,56.1809586044,63.5963742576,63.5963742576,56.4356757036,56.4356757036,60.1846374792,60.1846374792,55.219899745,55.219899745,65.2712355139,65.2712355139,63.5710194159,63.5710194159,59.233380998,59.233380998,66.2596517759,66.2596517759,59.0412981159,59.0412981159,56.1502152297
100.0,10.0,1.0,2.0,2.0,4.0,0.0,200.0,100.0,76.0,56.1502152297,69.0803308701,69.0803308701,66.2687290423,66.2687290423,60.3875043645,60.3875043645,64.475368142,64.475368142,63.8938951548,63.8938951548,65.5712423674,65.5712423674,64.466662922,64.466662922,62.7174556313,62.7174556313,63.0969921195,63.0969921195,60.5499691979
100.0,10.0,1.0,2.0,2.0,4.0,0.0,200.0,100.0,78.0,60.5499691979,64.1319126317,64.1319126317,67.5703542044,67.5703542044,67.803014514,67.803014514,65.5637295495,65.5637295495,67.0627645011,67.0627645011,66.1584801857,66.1584801857,65.1810281295,65.1810281295,65.8436206016,65.8436206016,69.5307299607,69.5307299607,65.1077227374
100.0,10.0,1.0,2.0,2.0,4.0,0.0,200.0,100.0,80.0,65.1077227374,69.3374316673,69.3374316673,70.8380251374,70.8380251374,70.4528545366,70.4528545366,69.7948426418,69.7948426418,72.7288744277,72.7288744277,70.7554390626,70.7554390626,68.374351524,68.374351524,67.7078579787,67.7078579787,70.3169059303,70.3169059303,69.4334264295
100.0,10.0,1.5,2.0,2.0,4.0,0.0,200.0,100.0,64.0,69.4334264295,60.1608825094,60.1608825094,62.2086718636,62.2086718636,57.1303659216,57.1303659216,63.7739500348,63.7739500348,60.4558145805,60.4558145805,62.6910936854,62.6910936854,59.8594725708,59.8594725708,57.8583673579,57.8583673579,58.7074199016,58.7074199016,64.5518424127
100.0,10.0,1.5,2.0,2.0,4.0,0.0,200.0,100.0,66.0,64.5518424127,58.0130672987,58.0130672987,62.3999504428,62.3999504428,60.1695378911,60.1695378911,66.5662876313,66.5662876313,60.4351966008,60.4351966008,61.7651981149,61.7651981149,58.9102291638,58.9102291638,63.3816912473,63.3816912473,61.5100248286,61.5100248286,60.6049092501
100.0,10.0,1.5,2.0,2.0,4.0,0.0,200.0,100.0,68.0,60.6049092501,66.9849846857,66.9849846857,64.9853594446,64.9853594446,63.0943562428,63.0943562428,65.2717968552,65.2717968552,68.2233826122,68.2233826122,62.6604428925,62.6604428925,64.2678933523,64.2678933523,64.4473511997,64.4473511997,61.6300717954,61.6300717954,66.5438607588
100.0,10.0,1.5,2.0,2.0,4.0,0.0,200.0,100.0,70.0,66.5438607588,64.9038236406,64.9038236406,66.5071085653,66.5071085653,73.7653550382,73.7653550382,67.5008442457,67.5008442457,72.2111292898,72.2111292898,65.229172445,65.229172445,74.8888286781,74.8888286781,69.0492266159,69.0492266159,65.2506608693,65.2506608693,70.5036750022
100.0,10.0,1.5,2.0,2.0,4.0,0.0,200.0,100.0,72.0,70.5036750022,71.8348424163,71.8348424163,72.5157227907,72.5157227907,67.7677825737,67.7677825737,74.6149754522,74.6149754522,72.5105388209,72.5105388209,65.9294774166,65.9294774166,71.2663876183,71.2663876183,74.9100490856,74.9100490856,73.5297791511,73.5297791511,67.467870754
